1423,Bergonda,Pais Vasco,PV,Álava,427.848,-30.455
1423,Atiega,Pais Vasco,PV,Álava,428.167,-3
1423,Larrazubi,Pais Vasco,PV,Álava,427.848,-30.455
1423,Villamaderne,Pais Vasco,PV,Álava,428.167,-30.333
1423,Barrio,Pais Vasco,PV,Álava,42.8,-30.833
1423,Sobron,Pais Vasco,PV,Álava,427.667,-31.167
1423,Bachicabo,Pais Vasco,PV,Álava,427.833,-30.667
1423,Villambrosa,Pais Vasco,PV,Álava,427.848,-30.455
1423,Alcedo,Pais Vasco,PV,Álava,427.667,-30.167
1426,Fresneda,Pais Vasco,PV,Álava,428.667,-3.05
1426,Salinas De Añana,Pais Vasco,PV,Álava,42.8,-29.833
1426,Caranca,Pais Vasco,PV,Álava,428.667,-30.667
1426,Astulez,Pais Vasco,PV,Álava,428.833,-30.833
1426,Carcamo,Pais Vasco,PV,Álava,428.667,-30.333
1426,Viloria,Pais Vasco,PV,Álava,428.517,-3.065
1426,Gesaltza-Añana,Pais Vasco,PV,Álava,428.517,-3.065
1426,Arreo,Pais Vasco,PV,Álava,428.517,-3.065
1426,Nograro,Pais Vasco,PV,Álava,428.167,-3.1
